title_vina,PharmFit_score,Params
HIT101648462.pdbqt,0.121465,100
HIT102792178.pdbqt,0.121412,100
HIT106171863.pdbqt,0.121058,6.45801
HIT107494455.pdbqt,0.120563,100
HIT107739994.pdbqt,0.120158,100
HIT106594100.pdbqt,0.120093,100
HIT102863347.pdbqt,0.118983,100
HIT104490713.pdbqt,0.118946,100
HIT100841461.pdbqt,0.11863,100
HIT104716211.pdbqt,0.118484,100
HIT102824289.pdbqt,0.118073,100
HIT107040978.pdbqt,0.117101,100
HIT211338256.pdbqt,0.116442,100
HIT105198292.pdbqt,0.116244,100
HIT103232735.pdbqt,0.11608,100
HIT103770462.pdbqt,0.115309,100
HIT105516937.pdbqt,0.115107,100
HIT211701139.pdbqt,0.11402,100
HIT100553831.pdbqt,0.113998,100
HIT104570777.pdbqt,0.113714,100
HIT100024467.pdbqt,0.113582,100
HIT107240861.pdbqt,0.113029,100
HIT105688149.pdbqt,0.112578,100
HIT105013309.pdbqt,0.112156,100
HIT107480942.pdbqt,0.112022,100
HIT103970714.pdbqt,0.111483,100
HIT107539494.pdbqt,0.110706,100
HIT105226987.pdbqt,0.110243,100
HIT105672035.pdbqt,0.109559,100
HIT106348283.pdbqt,0.108847,100
HIT101871183.pdbqt,0.108827,100
HIT100488796.pdbqt,0.108423,100
HIT105663945.pdbqt,0.108026,100
HIT103738103.pdbqt,0.107384,100
HIT102924097.pdbqt,0.107356,100
HIT106119491.pdbqt,0.106578,100
HIT100720178.pdbqt,0.106259,100
HIT106301113.pdbqt,0.106255,100
HIT104768093.pdbqt,0.105929,100
HIT104474229.pdbqt,0.104885,100
HIT102289811.pdbqt,0.104718,100
HIT101664745.pdbqt,0.104683,100
HIT103981101.pdbqt,0.104329,6.81889
HIT101935505.pdbqt,0.104116,100
HIT106533879.pdbqt,0.103279,100
HIT211352970.pdbqt,0.102915,100
HIT102577286.pdbqt,0.102834,100
HIT106547737.pdbqt,0.102346,100
HIT105522124.pdbqt,0.102295,100
HIT106030010.pdbqt,0.101881,100
HIT104727434.pdbqt,0.101291,100
HIT101153893.pdbqt,0.101079,100
HIT105320334.pdbqt,0.100996,4.76899
HIT100530571.pdbqt,0.100683,100
HIT105423198.pdbqt,0.0987899,100
HIT101696177.pdbqt,0.0986703,100
HIT104457672.pdbqt,0.0982018,100
HIT100834565.pdbqt,0.0978167,100
HIT100630854.pdbqt,0.0976617,100
HIT101334016.pdbqt,0.0974902,100
HIT102551892.pdbqt,0.0973746,7.62152
HIT105716742.pdbqt,0.097136,100
HIT101795904.pdbqt,0.0962574,100
HIT106916167.pdbqt,0.0957692,100
HIT104809053.pdbqt,0.0957673,100
HIT100356029.pdbqt,0.0955773,100
HIT105437002.pdbqt,0.0947859,100
HIT100323386.pdbqt,0.0942458,100
HIT100374133.pdbqt,0.0941241,3.37962
HIT102931878.pdbqt,0.0931683,100
HIT100151708.pdbqt,0.0928576,100
HIT104895252.pdbqt,0.0927694,100
HIT104120261.pdbqt,0.0925628,100
HIT105259974.pdbqt,0.0918958,100
HIT106225238.pdbqt,0.0912068,100
HIT107169231.pdbqt,0.0900747,100
HIT104064292.pdbqt,0.0900326,100
HIT103353483.pdbqt,0.0899791,100
HIT104109357.pdbqt,0.0893642,100
HIT106614140.pdbqt,0.0892742,100
HIT211468381.pdbqt,0.0886767,100
HIT100240388.pdbqt,0.088659,100
HIT105235644.pdbqt,0.0882936,100
HIT105299403.pdbqt,0.0875034,100
HIT103213553.pdbqt,0.0874465,100
HIT100787685.pdbqt,0.0873119,100
HIT103392448.pdbqt,0.0870797,100
HIT103284757.pdbqt,0.0854278,100
HIT107031609.pdbqt,0.0848922,100
HIT101947710.pdbqt,0.0847256,100
HIT107473141.pdbqt,0.0838904,100
HIT105662330.pdbqt,0.0838192,7.55877
HIT105063246.pdbqt,0.0835449,6.00219
HIT100772648.pdbqt,0.0829168,100
HIT102544350.pdbqt,0.0826306,100
HIT211730885.pdbqt,0.0824729,6.03897
HIT105287446.pdbqt,0.082153,100
HIT104653556.pdbqt,0.0817696,100
HIT104666584.pdbqt,0.0812517,100
HIT103851651.pdbqt,0.0809915,100
HIT104145556.pdbqt,0.0803573,100
HIT102684736.pdbqt,0.0802656,100
HIT107579159.pdbqt,0.0800549,100
HIT106795639.pdbqt,0.0798985,100
HIT102659312.pdbqt,0.079019,100
HIT100629423.pdbqt,0.078448,4.28572
HIT105861960.pdbqt,0.0780891,100
HIT103516187.pdbqt,0.0779868,100
HIT100051028.pdbqt,0.0779259,100
HIT107486825.pdbqt,0.0776922,100
HIT107388551.pdbqt,0.0774161,100
HIT107436609.pdbqt,0.0768902,100
HIT103376056.pdbqt,0.0767593,100
HIT105565755.pdbqt,0.0763032,100
HIT103720532.pdbqt,0.0762289,100
HIT105955478.pdbqt,0.0761892,100
HIT103289926.pdbqt,0.0758825,100
HIT106605977.pdbqt,0.0754934,100
HIT107555937.pdbqt,0.0746734,100
HIT106494590.pdbqt,0.0745987,100
HIT100306146.pdbqt,0.0738456,100
HIT102806287.pdbqt,0.0738021,100
HIT100083420.pdbqt,0.0735177,100
HIT102814295.pdbqt,0.0733644,100
HIT100199499.pdbqt,0.0724918,100
HIT105768925.pdbqt,0.0722471,100
HIT105576069.pdbqt,0.0722177,100
HIT102252390.pdbqt,0.0713971,100
HIT104477113.pdbqt,0.0712755,100
HIT103121766.pdbqt,0.0709178,100
HIT104806807.pdbqt,0.0708026,4.18715
HIT102452501.pdbqt,0.0703821,100
HIT105373668.pdbqt,0.0692092,100
HIT105423565.pdbqt,0.069008,100
HIT105034795.pdbqt,0.069007,100
HIT104372854.pdbqt,0.0685206,100
HIT103645376.pdbqt,0.0681992,100
HIT104258577.pdbqt,0.068163,100
HIT107362457.pdbqt,0.0681608,100
HIT211730796.pdbqt,0.0680344,100
HIT104890740.pdbqt,0.0678536,100
HIT107694068.pdbqt,0.067743,100
HIT104018544.pdbqt,0.067632,100
HIT106943939.pdbqt,0.0676278,100
HIT103105503.pdbqt,0.0676097,100
HIT106169826.pdbqt,0.0671275,100
HIT102168954.pdbqt,0.0668525,100
HIT102823900.pdbqt,0.0668008,100
HIT102367876.pdbqt,0.0667498,100
HIT106097010.pdbqt,0.0665534,100
HIT105873469.pdbqt,0.065544,100
HIT101523805.pdbqt,0.0650679,100
HIT102651918.pdbqt,0.0650549,100
HIT100349969.pdbqt,0.0647364,6.82457
HIT101930833.pdbqt,0.0638289,6.45558
HIT211493258.pdbqt,0.0635026,100
HIT211730880.pdbqt,0.0633452,100
HIT100493149.pdbqt,0.0632194,100
HIT102234550.pdbqt,0.0626619,100
HIT104585148.pdbqt,0.0619918,100
HIT100637769.pdbqt,0.0618157,100
HIT105678389.pdbqt,0.0613002,7.59753
HIT100282582.pdbqt,0.0612577,100
HIT106293169.pdbqt,0.0608669,100
HIT104183875.pdbqt,0.0607004,100
HIT101210691.pdbqt,0.0604639,100
HIT100105253.pdbqt,0.0593975,100
HIT106096043.pdbqt,0.0592657,100
HIT100512254.pdbqt,0.0590981,100
HIT107550603.pdbqt,0.0587475,100
HIT102262998.pdbqt,0.0584015,100
HIT104760875.pdbqt,0.0582583,100
HIT107080740.pdbqt,0.0582259,100
HIT102697739.pdbqt,0.058023,100
HIT100405028.pdbqt,0.0575339,100
HIT107531054.pdbqt,0.0568212,100
HIT104785060.pdbqt,0.0567572,100
HIT103069745.pdbqt,0.0564961,3.17325
HIT101074630.pdbqt,0.0561198,100
HIT100786058.pdbqt,0.0556006,100
HIT103833732.pdbqt,0.0553352,100
HIT100050987.pdbqt,0.0548871,100
HIT107099066.pdbqt,0.0545682,100
HIT101011149.pdbqt,0.0539978,100
HIT106546308.pdbqt,0.0530654,100
HIT101324428.pdbqt,0.0530342,100
HIT102071693.pdbqt,0.0521804,100
HIT101910750.pdbqt,0.0517424,100
HIT100849771.pdbqt,0.0513398,100
HIT102798176.pdbqt,0.0509311,100
HIT102908915.pdbqt,0.0498989,100
HIT100720545.pdbqt,0.0496894,100
HIT105576911.pdbqt,0.0493177,100
HIT105132270.pdbqt,0.0491511,100
HIT102550783.pdbqt,0.0486947,100
HIT103927944.pdbqt,0.0475005,100
HIT105985595.pdbqt,0.047336,100
HIT107303121.pdbqt,0.0473003,3.36129
HIT105284652.pdbqt,0.0471548,6.05016
HIT107215659.pdbqt,0.0470099,100
HIT103741448.pdbqt,0.0463453,100
HIT100459870.pdbqt,0.0446896,100
HIT103878586.pdbqt,0.0434509,100
HIT101253481.pdbqt,0.0428451,100
HIT107193192.pdbqt,0.0416275,100
HIT107550679.pdbqt,0.041157,100
HIT100860684.pdbqt,0.0407189,100
HIT105686622.pdbqt,0.0405915,100
HIT106590506.pdbqt,0.0401555,100
HIT104824441.pdbqt,0.0401194,100
HIT105599966.pdbqt,0.0399701,100
HIT106844089.pdbqt,0.0396973,100
HIT211502869.pdbqt,0.0392209,100
HIT101879185.pdbqt,0.0392014,100
HIT100673142.pdbqt,0.0390317,6.07306
HIT104409179.pdbqt,0.0386125,100
HIT102011660.pdbqt,0.0383192,100
HIT103879749.pdbqt,0.0377107,100
HIT100968111.pdbqt,0.0374351,100
HIT106215084.pdbqt,0.0372294,7.50704
HIT106555843.pdbqt,0.03719,100
HIT103402436.pdbqt,0.0371622,100
HIT211499089.pdbqt,0.0370076,100
HIT106759290.pdbqt,0.0367039,100
HIT102069621.pdbqt,0.0364268,5.86329
HIT102549349.pdbqt,0.0358121,6.73905
HIT100868638.pdbqt,0.0357921,100
HIT103398205.pdbqt,0.0356395,100
HIT103127488.pdbqt,0.0346023,100
HIT102147544.pdbqt,0.0339635,100
HIT100566444.pdbqt,0.0323003,100
HIT104291080.pdbqt,0.0322806,100
HIT100944968.pdbqt,0.0320642,6.23104
HIT211723020.pdbqt,0.0319117,100
HIT101079916.pdbqt,0.0317467,100
HIT105540852.pdbqt,0.0313413,100
HIT103025008.pdbqt,0.0311524,100
HIT100101077.pdbqt,0.031111,5.63048
HIT100035045.pdbqt,0.0306146,100
HIT106904053.pdbqt,0.03033,100
HIT105642698.pdbqt,0.0303275,100
HIT103249329.pdbqt,0.029393,100
HIT101655220.pdbqt,0.0279716,100
HIT104658524.pdbqt,0.0277488,100
HIT104417351.pdbqt,0.0273494,100
HIT104372963.pdbqt,0.0273361,100
HIT102849365.pdbqt,0.0269884,100
HIT105411120.pdbqt,0.0268867,100
HIT104481976.pdbqt,0.0262491,100
HIT100228470.pdbqt,0.0251265,100
HIT103046055.pdbqt,0.0251123,100
HIT106448912.pdbqt,0.0242713,100
HIT103674443.pdbqt,0.0233006,100
HIT100196260.pdbqt,0.0231732,100
HIT105941733.pdbqt,0.0214229,100
HIT101363490.pdbqt,0.021201,100
HIT211354110.pdbqt,0.0210288,100
HIT104885284.pdbqt,0.0195442,100
HIT105735781.pdbqt,0.0194952,100
HIT211526045.pdbqt,0.0189356,100
HIT103441428.pdbqt,0.0186129,100
HIT104746665.pdbqt,0.0185987,100
HIT102718863.pdbqt,0.0183751,100
HIT106306094.pdbqt,0.0183255,100
HIT105963682.pdbqt,0.0182199,100
HIT103748476.pdbqt,0.0176384,100
HIT103307422.pdbqt,0.0175155,100
HIT106802196.pdbqt,0.0161012,100
HIT100763782.pdbqt,0.0157685,100
HIT103061302.pdbqt,0.0154806,100
HIT105754656.pdbqt,0.0151667,100
HIT106388375.pdbqt,0.0149354,100
HIT104257537.pdbqt,0.0133724,100
HIT103436167.pdbqt,0.0128038,6.21667
HIT102639414.pdbqt,0.0122977,100
HIT104561701.pdbqt,0.012008,3.65663
HIT102055300.pdbqt,0.0113532,3.36955
HIT100974291.pdbqt,0.00975153,100
HIT101860890.pdbqt,0.00874031,100
HIT105501101.pdbqt,0.0078851,100
HIT105986420.pdbqt,0.00749642,100
HIT100187726.pdbqt,0.00746155,100
HIT100839534.pdbqt,0.00736356,100
HIT104102877.pdbqt,0.00721425,100
HIT105799375.pdbqt,0.00620353,100
HIT101672151.pdbqt,0.00610095,100
HIT106612389.pdbqt,0.00579476,100
HIT105095782.pdbqt,0.00544536,5.96202
HIT105007522.pdbqt,0.0054087,7.72568
HIT105551459.pdbqt,0.00476128,100
HIT100224418.pdbqt,0.00464958,100
HIT105316833.pdbqt,0.00407942,100
HIT102771839.pdbqt,0.0037486,100
HIT103163729.pdbqt,0.00339288,100
HIT106195082.pdbqt,0.00311035,100
HIT101457504.pdbqt,0.00299835,100
HIT103673919.pdbqt,0.00254184,100
HIT106778737.pdbqt,0.0022707,100
HIT107278963.pdbqt,0.0016312,8.22969
HIT211345718.pdbqt,0.000796854,100
Phamacophore,Model:,1443-pharmcophore-free
Ligand,Fit,Value
HIT213609619.pdbqt,0,100
HIT213607843.pdbqt,0,100
HIT213604817.pdbqt,0,100
HIT211744816.pdbqt,0,100
HIT211738315.pdbqt,0,100
HIT211738187.pdbqt,0,100
HIT211737750.pdbqt,0,100
HIT211737737.pdbqt,0,100
HIT211737719.pdbqt,0,100
HIT211736661.pdbqt,0,100
HIT211736636.pdbqt,0,100
HIT211731763.pdbqt,0,100
HIT211730834.pdbqt,0,100
HIT211730763.pdbqt,0,100
HIT211730745.pdbqt,0,100
HIT211730562.pdbqt,0,100
HIT211730294.pdbqt,0,100
HIT211718244.pdbqt,0,7.66071
HIT211715619.pdbqt,0,5.30982
HIT211709220.pdbqt,0,100
HIT211708623.pdbqt,0,100
HIT211695962.pdbqt,0,100
HIT211694751.pdbqt,0,100
HIT211694722.pdbqt,0,100
HIT211689180.pdbqt,0,6.12685
HIT211689113.pdbqt,0,100
HIT211686267.pdbqt,0,100
HIT211686258.pdbqt,0,100
HIT211686252.pdbqt,0,100
HIT211682857.pdbqt,0,100
HIT211682759.pdbqt,0,100
HIT211524975.pdbqt,0,5.20992
HIT211522574.pdbqt,0,6.0032
HIT211502890.pdbqt,0,100
HIT211502748.pdbqt,0,100
HIT211479218.pdbqt,0,100
HIT211479217.pdbqt,0,7.52224
HIT211479216.pdbqt,0,100
HIT211479209.pdbqt,0,100
HIT211479181.pdbqt,0,100
HIT211479174.pdbqt,0,100
HIT211479133.pdbqt,0,100
HIT211472426.pdbqt,0,100
HIT211468405.pdbqt,0,100
HIT211468176.pdbqt,0,100
HIT211468145.pdbqt,0,100
HIT211462916.pdbqt,0,7.6619
HIT211450758.pdbqt,0,100
HIT211450756.pdbqt,0,100
HIT211449538.pdbqt,0,100
HIT211360042.pdbqt,0,100
HIT211356483.pdbqt,0,100
HIT211353797.pdbqt,0,100
HIT211351842.pdbqt,0,100
HIT211345715.pdbqt,0,4.71711
HIT211344867.pdbqt,0,100
HIT211344564.pdbqt,0,100
HIT211342938.pdbqt,0,100
HIT211342243.pdbqt,0,100
HIT211338937.pdbqt,0,100
HIT211338753.pdbqt,0,100
HIT211338521.pdbqt,0,100
HIT211338009.pdbqt,0,100
HIT211336039.pdbqt,0,100
HIT107755911.pdbqt,0,6.85413
HIT107754311.pdbqt,0,100
HIT107752175.pdbqt,0,100
HIT107749121.pdbqt,0,100
HIT107745558.pdbqt,0,100
HIT107718129.pdbqt,0,100
HIT107714261.pdbqt,0,100
HIT107683016.pdbqt,0,100
HIT107660707.pdbqt,0,100
HIT107651784.pdbqt,0,100
HIT107624145.pdbqt,0,100
HIT107616134.pdbqt,0,100
HIT107615879.pdbqt,0,100
HIT107614803.pdbqt,0,6.27603
HIT107609807.pdbqt,0,100
HIT107605038.pdbqt,0,100
HIT107598686.pdbqt,0,100
HIT107584236.pdbqt,0,100
HIT107583725.pdbqt,0,100
HIT107557225.pdbqt,0,100
HIT107552806.pdbqt,0,100
HIT107525237.pdbqt,0,100
HIT107520673.pdbqt,0,100
HIT107505082.pdbqt,0,100
HIT107485477.pdbqt,0,100
HIT107463920.pdbqt,0,100
HIT107461430.pdbqt,0,100
HIT107459200.pdbqt,0,100
HIT107438915.pdbqt,0,100
HIT107434198.pdbqt,0,100
HIT107428897.pdbqt,0,7.60472
HIT107422088.pdbqt,0,100
HIT107415353.pdbqt,0,100
HIT107395990.pdbqt,0,100
HIT107389343.pdbqt,0,6.45948
HIT107387679.pdbqt,0,7.66477
HIT107369967.pdbqt,0,100
HIT107363186.pdbqt,0,100
HIT107361018.pdbqt,0,100
HIT107360662.pdbqt,0,100
HIT107358937.pdbqt,0,100
HIT107355137.pdbqt,0,100
HIT107341141.pdbqt,0,100
HIT107315915.pdbqt,0,100
HIT107311113.pdbqt,0,100
HIT107305085.pdbqt,0,100
HIT107280803.pdbqt,0,100
HIT107278766.pdbqt,0,100
HIT107277689.pdbqt,0,100
HIT107268294.pdbqt,0,4.79059
HIT107260883.pdbqt,0,100
HIT107260080.pdbqt,0,100
HIT107256025.pdbqt,0,100
HIT107249249.pdbqt,0,100
HIT107241051.pdbqt,0,100
HIT107219431.pdbqt,0,100
HIT107206100.pdbqt,0,100
HIT107196433.pdbqt,0,100
HIT107175153.pdbqt,0,100
HIT107163046.pdbqt,0,6.59937
HIT107147612.pdbqt,0,100
HIT107136932.pdbqt,0,100
HIT107132760.pdbqt,0,100
HIT107111251.pdbqt,0,100
HIT107106051.pdbqt,0,100
HIT107104318.pdbqt,0,100
HIT107090636.pdbqt,0,100
HIT107075712.pdbqt,0,100
HIT107071616.pdbqt,0,100
HIT107071557.pdbqt,0,100
HIT107066048.pdbqt,0,100
HIT107061025.pdbqt,0,100
HIT107052235.pdbqt,0,100
HIT107039658.pdbqt,0,100
HIT107032274.pdbqt,0,100
HIT107022070.pdbqt,0,100
HIT107001213.pdbqt,0,100
HIT106995122.pdbqt,0,100
HIT106987385.pdbqt,0,100
HIT106973725.pdbqt,0,100
HIT106948177.pdbqt,0,100
HIT106946520.pdbqt,0,100
HIT106945782.pdbqt,0,100
HIT106936333.pdbqt,0,6.54734
HIT106935333.pdbqt,0,100
HIT106932184.pdbqt,0,100
HIT106927349.pdbqt,0,100
HIT106921675.pdbqt,0,100
HIT106891073.pdbqt,0,100
HIT106889972.pdbqt,0,100
HIT106887957.pdbqt,0,100
HIT106877356.pdbqt,0,100
HIT106866170.pdbqt,0,5.79444
HIT106856367.pdbqt,0,100
HIT106854315.pdbqt,0,100
HIT106853727.pdbqt,0,100
HIT106849668.pdbqt,0,100
HIT106844897.pdbqt,0,100
HIT106828773.pdbqt,0,100
HIT106825157.pdbqt,0,100
HIT106818831.pdbqt,0,100
HIT106808185.pdbqt,0,100
HIT106784823.pdbqt,0,100
HIT106766819.pdbqt,0,100
HIT106738956.pdbqt,0,5.31917
HIT106737950.pdbqt,0,100
HIT106731593.pdbqt,0,100
HIT106729524.pdbqt,0,100
HIT106719988.pdbqt,0,100
HIT106713030.pdbqt,0,100
HIT106706354.pdbqt,0,100
HIT106693746.pdbqt,0,100
HIT106669305.pdbqt,0,100
HIT106665361.pdbqt,0,100
HIT106664530.pdbqt,0,100
HIT106662029.pdbqt,0,100
HIT106623563.pdbqt,0,100
HIT106615915.pdbqt,0,100
HIT106606679.pdbqt,0,100
HIT106603643.pdbqt,0,100
HIT106598345.pdbqt,0,100
HIT106591075.pdbqt,0,100
HIT106589081.pdbqt,0,100
HIT106588324.pdbqt,0,100
HIT106583169.pdbqt,0,100
HIT106575583.pdbqt,0,100
HIT106560031.pdbqt,0,100
HIT106559563.pdbqt,0,100
HIT106557402.pdbqt,0,100
HIT106521810.pdbqt,0,100
HIT106512337.pdbqt,0,100
HIT106507072.pdbqt,0,5.37658
HIT106502566.pdbqt,0,100
HIT106498065.pdbqt,0,100
HIT106493010.pdbqt,0,100
HIT106482082.pdbqt,0,100
HIT106469263.pdbqt,0,100
HIT106468822.pdbqt,0,100
HIT106464789.pdbqt,0,100
HIT106464592.pdbqt,0,100
HIT106444165.pdbqt,0,100
HIT106434281.pdbqt,0,100
HIT106417079.pdbqt,0,100
HIT106415165.pdbqt,0,100
HIT106414221.pdbqt,0,100
HIT106407673.pdbqt,0,100
HIT106404148.pdbqt,0,100
HIT106383053.pdbqt,0,100
HIT106373965.pdbqt,0,100
HIT106364361.pdbqt,0,7.69714
HIT106361310.pdbqt,0,100
HIT106354523.pdbqt,0,100
HIT106354049.pdbqt,0,100
HIT106324502.pdbqt,0,6.0385
HIT106316773.pdbqt,0,100
HIT106310307.pdbqt,0,100
HIT106306001.pdbqt,0,100
HIT106264009.pdbqt,0,100
HIT106257130.pdbqt,0,100
HIT106249104.pdbqt,0,100
HIT106247751.pdbqt,0,5.89704
HIT106236344.pdbqt,0,100
HIT106235133.pdbqt,0,100
HIT106221802.pdbqt,0,100
HIT106203497.pdbqt,0,100
HIT106203432.pdbqt,0,100
HIT106201974.pdbqt,0,100
HIT106197881.pdbqt,0,100
HIT106175850.pdbqt,0,100
HIT106158404.pdbqt,0,100
HIT106154045.pdbqt,0,100
HIT106145632.pdbqt,0,100
HIT106125467.pdbqt,0,100
HIT106112264.pdbqt,0,100
HIT106105981.pdbqt,0,100
HIT106084261.pdbqt,0,100
HIT106081010.pdbqt,0,100
HIT106080225.pdbqt,0,100
HIT106071501.pdbqt,0,100
HIT106053579.pdbqt,0,100
HIT106046092.pdbqt,0,100
HIT106029367.pdbqt,0,100
HIT106022135.pdbqt,0,100
HIT106010058.pdbqt,0,100
HIT106007723.pdbqt,0,100
HIT106003897.pdbqt,0,100
HIT105991010.pdbqt,0,100
HIT105988310.pdbqt,0,100
HIT105979058.pdbqt,0,100
HIT105971907.pdbqt,0,100
HIT105970276.pdbqt,0,100
HIT105962208.pdbqt,0,100
HIT105954567.pdbqt,0,100
HIT105921635.pdbqt,0,100
HIT105920675.pdbqt,0,100
HIT105889661.pdbqt,0,100
HIT105887761.pdbqt,0,100
HIT105876292.pdbqt,0,100
HIT105869228.pdbqt,0,100
HIT105863419.pdbqt,0,7.9261
HIT105860361.pdbqt,0,100
HIT105826603.pdbqt,0,100
HIT105807624.pdbqt,0,100
HIT105798508.pdbqt,0,100
HIT105788970.pdbqt,0,7.15607
HIT105771220.pdbqt,0,5.73278
HIT105765300.pdbqt,0,7.29209
HIT105755059.pdbqt,0,100
HIT105746545.pdbqt,0,100
HIT105738963.pdbqt,0,100
HIT105724031.pdbqt,0,100
HIT105703164.pdbqt,0,100
HIT105665901.pdbqt,0,100
HIT105663826.pdbqt,0,5.17948
HIT105661629.pdbqt,0,100
HIT105657816.pdbqt,0,100
HIT105636391.pdbqt,0,100
HIT105636313.pdbqt,0,100
HIT105631172.pdbqt,0,100
HIT105615690.pdbqt,0,100
HIT105613279.pdbqt,0,100
HIT105612941.pdbqt,0,100
HIT105571735.pdbqt,0,100
HIT105566601.pdbqt,0,100
HIT105561448.pdbqt,0,100
HIT105558059.pdbqt,0,100
HIT105548652.pdbqt,0,100
HIT105535737.pdbqt,0,100
HIT105534151.pdbqt,0,100
HIT105529333.pdbqt,0,100
HIT105526024.pdbqt,0,100
HIT105517095.pdbqt,0,100
HIT105515342.pdbqt,0,100
HIT105501822.pdbqt,0,100
HIT105485920.pdbqt,0,100
HIT105479602.pdbqt,0,100
HIT105478819.pdbqt,0,100
HIT105461663.pdbqt,0,100
HIT105457850.pdbqt,0,100
HIT105448804.pdbqt,0,100
HIT105442417.pdbqt,0,100
HIT105436756.pdbqt,0,5.57394
HIT105428335.pdbqt,0,100
HIT105425048.pdbqt,0,100
HIT105415903.pdbqt,0,100
HIT105411869.pdbqt,0,6.4486
HIT105399465.pdbqt,0,100
HIT105358110.pdbqt,0,100
HIT105329798.pdbqt,0,100
HIT105315261.pdbqt,0,100
HIT105314383.pdbqt,0,100
HIT105306517.pdbqt,0,100
HIT105305544.pdbqt,0,100
HIT105304804.pdbqt,0,100
HIT105303245.pdbqt,0,100
HIT105300645.pdbqt,0,100
HIT105281993.pdbqt,0,100
HIT105276706.pdbqt,0,100
HIT105276485.pdbqt,0,100
HIT105268061.pdbqt,0,100
HIT105264747.pdbqt,0,100
HIT105245256.pdbqt,0,100
HIT105233464.pdbqt,0,100
HIT105230672.pdbqt,0,100
HIT105228362.pdbqt,0,100
HIT105228326.pdbqt,0,100
HIT105222399.pdbqt,0,5.30045
HIT105215013.pdbqt,0,100
HIT105190843.pdbqt,0,100
HIT105161568.pdbqt,0,100
HIT105158897.pdbqt,0,100
HIT105156718.pdbqt,0,100
HIT105152393.pdbqt,0,100
HIT105149033.pdbqt,0,100
HIT105134871.pdbqt,0,100
HIT105133209.pdbqt,0,100
HIT105129147.pdbqt,0,100
HIT105108004.pdbqt,0,100
HIT105090742.pdbqt,0,6.10668
HIT105089225.pdbqt,0,100
HIT105065819.pdbqt,0,100
HIT105061961.pdbqt,0,100
HIT105056255.pdbqt,0,4.62445
HIT105055477.pdbqt,0,100
HIT105054176.pdbqt,0,100
HIT105033049.pdbqt,0,100
HIT104994708.pdbqt,0,100
HIT104991546.pdbqt,0,100
HIT104989005.pdbqt,0,100
HIT104973317.pdbqt,0,100
HIT104963243.pdbqt,0,100
HIT104955692.pdbqt,0,100
HIT104949489.pdbqt,0,100
HIT104946003.pdbqt,0,100
HIT104942278.pdbqt,0,100
HIT104940933.pdbqt,0,100
HIT104910695.pdbqt,0,100
HIT104905695.pdbqt,0,100
HIT104898144.pdbqt,0,100
HIT104897326.pdbqt,0,100
HIT104897209.pdbqt,0,100
HIT104893859.pdbqt,0,100
HIT104891134.pdbqt,0,100
HIT104890569.pdbqt,0,100
HIT104886098.pdbqt,0,100
HIT104885502.pdbqt,0,100
HIT104882730.pdbqt,0,100
HIT104858098.pdbqt,0,100
HIT104848621.pdbqt,0,100
HIT104839131.pdbqt,0,100
HIT104826372.pdbqt,0,100
HIT104825032.pdbqt,0,100
HIT104817350.pdbqt,0,100
HIT104816657.pdbqt,0,100
HIT104810874.pdbqt,0,100
HIT104810012.pdbqt,0,100
HIT104808710.pdbqt,0,100
HIT104807826.pdbqt,0,100
HIT104796204.pdbqt,0,5.45359
HIT104790129.pdbqt,0,100
HIT104781325.pdbqt,0,100
HIT104779836.pdbqt,0,100
HIT104778390.pdbqt,0,3.2737
HIT104776393.pdbqt,0,100
HIT104766943.pdbqt,0,100
HIT104749620.pdbqt,0,100
HIT104746169.pdbqt,0,100
HIT104720822.pdbqt,0,100
HIT104716051.pdbqt,0,7.02066
HIT104713564.pdbqt,0,100
HIT104705398.pdbqt,0,100
HIT104700795.pdbqt,0,100
HIT104693260.pdbqt,0,7.83539
HIT104677721.pdbqt,0,100
HIT104677377.pdbqt,0,100
HIT104673741.pdbqt,0,100
HIT104665813.pdbqt,0,100
HIT104659359.pdbqt,0,100
HIT104649213.pdbqt,0,100
HIT104647065.pdbqt,0,100
HIT104632846.pdbqt,0,5.15465
HIT104631823.pdbqt,0,100
HIT104620214.pdbqt,0,100
HIT104609219.pdbqt,0,100
HIT104602649.pdbqt,0,100
HIT104570171.pdbqt,0,100
HIT104559986.pdbqt,0,100
HIT104557277.pdbqt,0,100
HIT104542172.pdbqt,0,100
HIT104529536.pdbqt,0,100
HIT104525488.pdbqt,0,100
HIT104518064.pdbqt,0,100
HIT104514254.pdbqt,0,100
HIT104510533.pdbqt,0,6.07253
HIT104510016.pdbqt,0,100
HIT104505849.pdbqt,0,100
HIT104489548.pdbqt,0,5.49011
HIT104488461.pdbqt,0,100
HIT104474785.pdbqt,0,100
HIT104473300.pdbqt,0,100
HIT104469055.pdbqt,0,100
HIT104433337.pdbqt,0,100
HIT104416272.pdbqt,0,6.67088
HIT104405782.pdbqt,0,100
HIT104397214.pdbqt,0,100
HIT104372091.pdbqt,0,100
HIT104353177.pdbqt,0,100
HIT104347749.pdbqt,0,100
HIT104345937.pdbqt,0,100
HIT104341717.pdbqt,0,100
HIT104320545.pdbqt,0,100
HIT104309632.pdbqt,0,100
HIT104307957.pdbqt,0,100
HIT104285120.pdbqt,0,100
HIT104282011.pdbqt,0,100
HIT104273626.pdbqt,0,100
HIT104272838.pdbqt,0,100
HIT104270769.pdbqt,0,100
