standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide,PharmFit_score,Total_RSA,Side_chain_RSA
COc1ccc(C(CC(=O)N2CCN(C(=O)c3ccco3)CC2)N2Cc3ccccc3C2=O)cc1OC,2.1534887433110868,HIT101122083.pdbqt,COc1ccc(C(CC(=O)N2CCN(C(=O)c3ccco3)CC2)N2Cc3ccccc3C2=O)cc1OC,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:17102,COc1ccc([C@H](CC(=O)N2CCN(C(=O)c3ccco3)CC2)N2Cc3ccccc3C2=O)cc1OC,-6.47144,0.838646,0.3027453499003387,0.0406513676662373
Cc1nc2nc(-c3ccc(C(C)(C)C)cc3)nn2c(C)c1CC(=O)Nc1ccccc1F,1.89819524647756,HIT101753154.pdbqt,Cc1nc2nc(-c3ccc(C(C)(C)C)cc3)nn2c(C)c1CC(=O)Nc1ccccc1F,-8.1,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:17050,Cc1nc2nc(-c3ccc(C(C)(C)C)cc3)nn2c(C)c1CC(=O)Nc1ccccc1F,-6.02467,0.837862,0.3216099901999121,0.0482398019750256
Cc1c(-c2ccccc2)nn2c1NC(=O)CC2C(=O)Nc1ccc2c(c1)OCO2,2.3493655483247315,HIT101897898.pdbqt,Cc1c(-c2ccccc2)nn2c1NC(=O)CC2C(=O)Nc1ccc2c(c1)OCO2,-8.2,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:6420,Cc1c(-c2ccccc2)nn2c1NC(=O)C[C@H]2C(=O)Nc1ccc2c(c1)OCO2,-6.47815,0.836985,0.315927192494964,0.0470180475776326
COc1ccc2cc(-c3nc(CCN(C)C(=O)c4ccccc4OC)no3)[nH]c2c1,1.5590044420505462,HIT106281058.pdbqt,COc1ccc2cc(-c3nc(CCN(C)C(=O)c4ccccc4OC)no3)[nH]c2c1,-8.2,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:19176,COc1ccc2cc(-c3nc(CCN(C)C(=O)c4ccccc4OC)no3)[nH]c2c1,-6.06483,0.836564,0.3117772696686194,0.0382914073098856
CC12CCC(O)CC1=CCC1C2CCC2(C)C(O)C(=Cc3ccc(C(F)(F)F)cc3)CC12,1.9450279595516105,HIT102252673.pdbqt,CC12CCC(O)CC1=CCC1C2CCC2(C)C(O)/C(=C/c3ccc(C(F)(F)F)cc3)CC12,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:16689,C[C@]12CC[C@H]3[C@H](CC=C4C[C@H](O)CC[C@@]43C)[C@H]1C/C(=C\c1ccc(C(F)(F)F)cc1)[C@H]2O,-5.92493,0.836261,0.3282829534183329,0.0473107201473741
Cc1ccccc1C(=O)Nc1c2c(nc3ccccc13)CCCC2,0.5493500045508335,HIT102990485.pdbqt,Cc1ccccc1C(=O)Nc1c2c(nc3ccccc13)CCCC2,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_2.sdf:39665,Cc1ccccc1C(=O)Nc1c2c(nc3ccccc13)CCCC2,-5.89783,0.836115,0.3009929232358002,0.0423572693408591
Cc1cccc(CS(=O)(=O)N2CCC(C(=O)Nc3ccc4ccccc4c3)CC2)c1,2.340428633391757,HIT105292021.pdbqt,Cc1cccc(CS(=O)(=O)N2CCC(C(=O)Nc3ccc4ccccc4c3)CC2)c1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_0.sdf:34453,Cc1cccc(CS(=O)(=O)N2CCC(C(=O)Nc3ccc4ccccc4c3)CC2)c1,-6.08043,0.835488,0.3041579683725002,0.0439705337215001
COc1cccc(-c2cc(C(=O)Nc3ccccc3Cl)c3ccccc3n2)c1,1.7219985474732558,HIT103757269.pdbqt,COc1cccc(-c2cc(C(=O)Nc3ccccc3Cl)c3ccccc3n2)c1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_6.sdf:3113,COc1cccc(-c2cc(C(=O)Nc3ccccc3Cl)c3ccccc3n2)c1,-6.22119,0.834932,0.3271482691051258,0.0488253269615892
O=S(=O)(c1ccccc1OC(F)(F)F)N1CCN(c2c3c(nc4ncnn24)CCCC3)CC1,2.404765154727992,HIT100460649.pdbqt,O=S(=O)(c1ccccc1OC(F)(F)F)N1CCN(c2c3c(nc4ncnn24)CCCC3)CC1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:21791,O=S(=O)(c1ccccc1OC(F)(F)F)N1CCN(c2c3c(nc4ncnn24)CCCC3)CC1,-6.14663,0.834509,0.3200283986499787,0.0427901230902974
CCc1ccccc1Nc1c(C(=O)N2CCOCC2)cnc2ccccc12,0.9461296270126576,HIT104471417.pdbqt,CCc1ccccc1Nc1c(C(=O)N2CCOCC2)cnc2ccccc12,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:3361,CCc1ccccc1Nc1c(C(=O)N2CCOCC2)cnc2ccccc12,-6.33546,0.834465,0.3195767760427354,0.0468223904041986
COc1cccc(NC(=O)Nc2cc(C(=O)N3CCCC3)ccc2N2CC3CC(C2)c2cccc(=O)n2C3)c1,0.869120140554772,HIT107540821.pdbqt,COc1cccc(NC(=O)Nc2cc(C(=O)N3CCCC3)ccc2N2CC3CC(C2)c2cccc(=O)n2C3)c1,-8.8,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:10984,COc1cccc(NC(=O)Nc2cc(C(=O)N3CCCC3)ccc2N2C[C@@H]3C[C@H](C2)c2cccc(=O)n2C3)c1,-6.15499,0.83444,0.3255755750259673,0.0598435250170401
Cc1ccc(C2(c3ccc(C)cc3)CC2C(=O)Nc2ccc(Br)cc2)cc1,1.1907562310783235,HIT104160466.pdbqt,Cc1ccc(C2(c3ccc(C)cc3)CC2C(=O)Nc2ccc(Br)cc2)cc1,-8.1,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:19306,Cc1ccc(C2(c3ccc(C)cc3)C[C@H]2C(=O)Nc2ccc(Br)cc2)cc1,-5.87736,0.833883,0.3158057198846239,0.0403309286099041
O=C(CSc1ncnc2nc(N3CCc4ccccc4C3)sc12)Nc1cc(F)ccc1F,1.5131565912645986,HIT104374567.pdbqt,O=C(CSc1ncnc2nc(N3CCc4ccccc4C3)sc12)Nc1cc(F)ccc1F,-8.0,ligprep_chemdiv-stock1_02_400000_split-10_6.sdf:5774,O=C(CSc1ncnc2nc(N3CCc4ccccc4C3)sc12)Nc1cc(F)ccc1F,-6.05608,0.833811,0.3189585868532179,0.0430348898807689
FC(F)Oc1ccccc1C1C=C(c2ccc(I)cc2)Nc2nnnn21,1.2129877997357148,HIT103208594.pdbqt,FC(F)Oc1ccccc1C1C=C(c2ccc(I)cc2)Nc2nnnn21,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24704,FC(F)Oc1ccccc1[C@H]1C=C(c2ccc(I)cc2)Nc2nnnn21,-7.71414,0.833727,0.3087390140736399,0.0382914073098856
Cc1ccc(NC(c2nnc(-c3cccc(F)c3)o2)c2ccc(F)cc2Cl)cc1,1.927646293209452,HIT105715607.pdbqt,Cc1ccc(NC(c2nnc(-c3cccc(F)c3)o2)c2ccc(F)cc2Cl)cc1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:33766,Cc1ccc(N[C@H](c2nnc(-c3cccc(F)c3)o2)c2ccc(F)cc2Cl)cc1,-6.04462,0.832923,0.3306824792107912,0.0513367488189808
Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4ccc(F)cc4F)cc3N2)cc1,1.5809615979502938,HIT106952062.pdbqt,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4ccc(F)cc4F)cc3N2)cc1,-8.1,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:10800,Cc1ccc([C@@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)Nc4ccc(F)cc4F)cc3N2)cc1,-6.35337,0.832045,0.3218353615667828,0.0485162561655556
Cc1ccc(-c2cc(C(=O)N(C)Cc3cn(C)nc3C)c3c(C)nn(C)c3n2)cc1,2.341357356819615,HIT104395114.pdbqt,Cc1ccc(-c2cc(C(=O)N(C)Cc3cn(C)nc3C)c3c(C)nn(C)c3n2)cc1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_7.sdf:35316,Cc1ccc(-c2cc(C(=O)N(C)Cc3cn(C)nc3C)c3c(C)nn(C)c3n2)cc1,-5.95115,0.831985,0.2998055090763328,0.0403721968316113
Fc1cccc(Cl)c1C1C=C(c2cccc(Br)c2)Nc2nc3ccccc3n21,2.162032476877124,HIT101385923.pdbqt,Fc1cccc(Cl)c1C1C=C(c2cccc(Br)c2)Nc2nc3ccccc3n21,-8.6,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24853,Fc1cccc(Cl)c1[C@@H]1C=C(c2cccc(Br)c2)Nc2nc3ccccc3n21,-6.36775,0.831695,0.319260604339454,0.0468182924178283
Cc1ccc(-n2c(SCC(=O)N3CCOCC3)nnc2-c2cc3ccccc3o2)cc1,1.1246962600717374,HIT103348408.pdbqt,Cc1ccc(-n2c(SCC(=O)N3CCOCC3)nnc2-c2cc3ccccc3o2)cc1,-8.2,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:9257,Cc1ccc(-n2c(SCC(=O)N3CCOCC3)nnc2-c2cc3ccccc3o2)cc1,-7.08958,0.831275,0.3000468406871256,0.0414221521912753
COc1ccc(C2=NN(c3nc(-c4cccc(N5C(=O)c6ccccc6C5=O)c4)cs3)C(c3ccc(Cl)cc3Cl)C2)cc1F,1.8390001009689017,HIT100956885.pdbqt,COc1ccc(C2=NN(c3nc(-c4cccc(N5C(=O)c6ccccc6C5=O)c4)cs3)C(c3ccc(Cl)cc3Cl)C2)cc1F,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_4.sdf:12143,COc1ccc(C2=NN(c3nc(-c4cccc(N5C(=O)c6ccccc6C5=O)c4)cs3)[C@@H](c3ccc(Cl)cc3Cl)C2)cc1F,-5.92403,0.831264,0.3003184129314276,0.0412579901456663
COc1ccccc1-n1nc(-c2ccccc2)c2cnc3cc(C)ccc3c21,0.5372712061227298,HIT107426750.pdbqt,COc1ccccc1-n1nc(-c2ccccc2)c2cnc3cc(C)ccc3c21,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:533,COc1ccccc1-n1nc(-c2ccccc2)c2cnc3cc(C)ccc3c21,-6.27942,0.831192,0.314268520087786,0.0431401602994761
O=C(NCCC(c1ccccc1)c1ccccc1)c1cc2c(=O)n3ccccc3nc2s1,2.124960635958936,HIT100721266.pdbqt,O=C(NCCC(c1ccccc1)c1ccccc1)c1cc2c(=O)n3ccccc3nc2s1,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:21662,O=C(NCCC(c1ccccc1)c1ccccc1)c1cc2c(=O)n3ccccc3nc2s1,-6.21399,0.831027,0.3228716745706702,0.0456979234923455
CC1(c2noc(-c3ccc(F)cc3)n2)CCCN(C(=O)C2CCOCC2)C1,1.98336920891923,HIT101234422.pdbqt,CC1(c2noc(-c3ccc(F)cc3)n2)CCCN(C(=O)C2CCOCC2)C1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_9.sdf:16419,C[C@@]1(c2noc(-c3ccc(F)cc3)n2)CCCN(C(=O)C2CCOCC2)C1,-5.94321,0.830963,0.3120398879376055,0.0451302934963406
COc1ccc(C(CC(=O)NC(Cc2ccccc2)c2ccccc2)c2c[nH]c3ccccc23)cc1OC,0.4021867983779092,HIT103641813.pdbqt,COc1ccc(C(CC(=O)NC(Cc2ccccc2)c2ccccc2)c2c[nH]c3ccccc23)cc1OC,-8.0,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:40800,COc1ccc([C@H](CC(=O)N[C@H](Cc2ccccc2)c2ccccc2)c2c[nH]c3ccccc23)cc1OC,-6.28793,0.830374,0.3040070274078276,0.0398296160754393
Cc1ccc(-c2csc(-c3c(N)c(C(=O)c4cccc([N+](=O)[O-])c4)n4ccccc34)n2)cc1C,1.94540782311455,HIT106276324.pdbqt,Cc1ccc(-c2csc(-c3c(N)c(C(=O)c4cccc([N+](=O)[O-])c4)n4ccccc34)n2)cc1C,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:27059,Cc1ccc(-c2csc(-c3c(N)c(C(=O)c4cccc([N+](=O)[O-])c4)n4ccccc34)n2)cc1C,-6.1045,0.83035,0.3171883553782381,0.0437521818574814
Cc1nn(-c2cc(N3CCCCC3)ncn2)c(C)c1CCC(=O)Nc1cccc(Cl)c1,1.7980835789178975,HIT106507157.pdbqt,Cc1nn(-c2cc(N3CCCCC3)ncn2)c(C)c1CCC(=O)Nc1cccc(Cl)c1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:31058,Cc1nn(-c2cc(N3CCCCC3)ncn2)c(C)c1CCC(=O)Nc1cccc(Cl)c1,-6.10872,0.829899,0.3141880850962772,0.0400001426720848
O=C(CC(c1ccc(F)cc1)c1cn(Cc2ccccc2)c2ccccc12)NCc1ccccn1,1.177644174976951,HIT101307122.pdbqt,O=C(CC(c1ccc(F)cc1)c1cn(Cc2ccccc2)c2ccccc12)NCc1ccccn1,-8.1,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:8470,O=C(C[C@H](c1ccc(F)cc1)c1cn(Cc2ccccc2)c2ccccc12)NCc1ccccn1,-5.88547,0.829787,0.3225364084578816,0.0456417440732472
COc1ccc2c(c1)sc1nc(-c3ccc(C)o3)c(Nc3c(C)cccc3C)n12,1.3080975324809534,HIT100243497.pdbqt,COc1ccc2c(c1)sc1nc(-c3ccc(C)o3)c(Nc3c(C)cccc3C)n12,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:20214,COc1ccc2c(c1)sc1nc(-c3ccc(C)o3)c(Nc3c(C)cccc3C)n12,-6.29033,0.829089,0.3135078915475675,0.0386701489528666
COc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4cc(C)ccc4C)cc3N2)cc1OC,1.69721417363174,HIT106314230.pdbqt,COc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4cc(C)ccc4C)cc3N2)cc1OC,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:2286,COc1ccc([C@@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)Nc4cc(C)ccc4C)cc3N2)cc1OC,-6.41381,0.829005,0.3238746024267602,0.051935484224877
O=C(CN1CCCN(Cc2ccccc2Cl)S1(=O)=O)Nc1ccc2c(c1)OCO2,0.7694329967916154,HIT211485777.pdbqt,O=C(CN1CCCN(Cc2ccccc2Cl)S1(=O)=O)Nc1ccc2c(c1)OCO2,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:16148,O=C(CN1CCCN(Cc2ccccc2Cl)S1(=O)=O)Nc1ccc2c(c1)OCO2,-5.97598,0.82847,0.3178502499654098,0.0430356369901309
CC(=O)c1ccc(N2CCN(C(=O)c3noc(-c4ccc[nH]c4=O)n3)CC2)cc1,1.2549117886295351,HIT102309497.pdbqt,CC(=O)c1ccc(N2CCN(C(=O)c3noc(-c4ccc[nH]c4=O)n3)CC2)cc1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:29372,CC(=O)c1ccc(N2CCN(C(=O)c3noc(-c4ccc[nH]c4=O)n3)CC2)cc1,-5.90515,0.826762,0.3367613178117924,0.0634472706574597
CCc1ccc(-c2nn(C)c(=O)c3c2CCCC3)cc1S(=O)(=O)Nc1ccc(C(N)=O)cc1,1.0515606665592547,HIT107704381.pdbqt,CCc1ccc(-c2nn(C)c(=O)c3c2CCCC3)cc1S(=O)(=O)Nc1ccc(C(N)=O)cc1,-8.3,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:27785,CCc1ccc(-c2nn(C)c(=O)c3c2CCCC3)cc1S(=O)(=O)Nc1ccc(C(N)=O)cc1,-6.26193,0.825929,0.3130203930254754,0.0415891897055023
Cc1ccc(C2=CC(c3ccc(C)cc3)n3nc(-c4ccc([N+](=O)[O-])cc4)cc3N2)cc1,1.482791741424769,HIT106298179.pdbqt,Cc1ccc(C2=CC(c3ccc(C)cc3)n3nc(-c4ccc([N+](=O)[O-])cc4)cc3N2)cc1,-8.6,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:15268,Cc1ccc(C2=C[C@@H](c3ccc(C)cc3)n3nc(-c4ccc([N+](=O)[O-])cc4)cc3N2)cc1,-6.78405,0.825817,0.3144938194707263,0.0421460373444995
COc1cccc(NC(=O)C2CC(=O)Nc3nc(SCc4ccccc4F)[nH]c(=O)c32)c1,1.615905982723005,HIT100337678.pdbqt,COc1cccc(NC(=O)C2CC(=O)Nc3nc(SCc4ccccc4F)[nH]c(=O)c32)c1,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:3150,COc1cccc(NC(=O)[C@H]2CC(=O)Nc3nc(SCc4ccccc4F)[nH]c(=O)c32)c1,-7.16606,0.825442,0.3197825602738351,0.0394121412208076
COc1ccc(C2=NN(C(=O)CSc3nnc(CNC(=O)c4cccs4)n3C)C(c3ccc(F)cc3)C2)cc1,2.4419508318933465,HIT103954236.pdbqt,COc1ccc(C2=NN(C(=O)CSc3nnc(CNC(=O)c4cccs4)n3C)C(c3ccc(F)cc3)C2)cc1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:30717,COc1ccc(C2=NN(C(=O)CSc3nnc(CNC(=O)c4cccs4)n3C)[C@H](c3ccc(F)cc3)C2)cc1,-7.16716,0.825351,0.3152546818270064,0.0414628001404495
CCOc1ccc(NC(=O)Cn2c(=O)n(Cc3ccco3)c(=O)c3ccc(C(=O)NCCc4ccccc4)cc32)cc1,1.00655750007259,HIT105680522.pdbqt,CCOc1ccc(NC(=O)Cn2c(=O)n(Cc3ccco3)c(=O)c3ccc(C(=O)NCCc4ccccc4)cc32)cc1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:11541,CCOc1ccc(NC(=O)Cn2c(=O)n(Cc3ccco3)c(=O)c3ccc(C(=O)NCCc4ccccc4)cc32)cc1,-6.06362,0.825057,0.3205782462108507,0.0393459598539012
COc1cc2c(cc1OC)C(C(=O)Nc1cnc3ccccc3c1)C1c3ccccc3CCN1C2=O,2.2292986291781447,HIT104964744.pdbqt,COc1cc2c(cc1OC)C(C(=O)Nc1cnc3ccccc3c1)C1c3ccccc3CCN1C2=O,-8.3,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:2476,COc1cc2c(cc1OC)[C@H](C(=O)Nc1cnc3ccccc3c1)[C@H]1c3ccccc3CCN1C2=O,-6.45334,0.824781,0.3183979697949123,0.0624977081351565
Cc1ccc(-c2nc(N)n(C(=O)C(c3ccccc3)c3ccccc3)n2)cc1C,1.7465504721376175,HIT101224601.pdbqt,Cc1ccc(-c2nc(N)n(C(=O)C(c3ccccc3)c3ccccc3)n2)cc1C,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:23963,Cc1ccc(-c2nc(N)n(C(=O)C(c3ccccc3)c3ccccc3)n2)cc1C,-5.9002,0.8247,0.3198650723837301,0.0437973062670173
COc1ccc(C(CNC(=O)Nc2cc(C)ccc2C)c2c[nH]c3ccccc23)cc1OC,1.011679623800006,HIT106758409.pdbqt,COc1ccc(C(CNC(=O)Nc2cc(C)ccc2C)c2c[nH]c3ccccc23)cc1OC,-8.1,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:23212,COc1ccc([C@H](CNC(=O)Nc2cc(C)ccc2C)c2c[nH]c3ccccc23)cc1OC,-6.12319,0.824201,0.3033360171292557,0.0401435398530358
Cc1ccc(CNC(=O)c2ccc(N3CCCC3)c(NC(=O)NCCc3ccccc3)c2)cc1,2.4978847891766343,HIT107633196.pdbqt,Cc1ccc(CNC(=O)c2ccc(N3CCCC3)c(NC(=O)NCCc3ccccc3)c2)cc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:1045,Cc1ccc(CNC(=O)c2ccc(N3CCCC3)c(NC(=O)NCCc3ccccc3)c2)cc1,-6.12549,0.823719,0.3249111181860152,0.0441803794430277
Cc1cc(=O)n(CC(=O)N2CCN(c3ccc(F)cc3)CC2)c(N2CCc3ccccc3C2)n1,1.304891155591598,HIT106579179.pdbqt,Cc1cc(=O)n(CC(=O)N2CCN(c3ccc(F)cc3)CC2)c(N2CCc3ccccc3C2)n1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:35566,Cc1cc(=O)n(CC(=O)N2CCN(c3ccc(F)cc3)CC2)c(N2CCc3ccccc3C2)n1,-6.37533,0.823566,0.3285838673192472,0.0477935117801945
O=C(NN1C(=O)c2ccccc2NC1c1cccc([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1,2.4167318656219394,HIT102268295.pdbqt,O=C(NN1C(=O)c2ccccc2NC1c1cccc([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1,-8.4,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:11936,O=C(NN1C(=O)c2ccccc2N[C@H]1c1cccc([N+](=O)[O-])c1)c1ccc([N+](=O)[O-])cc1,-5.91047,0.823485,0.3013494353727999,0.0382914073098856
CN(C)C(=O)C12CN(C(=O)c3ccccc3)CC1CN(C(=O)c1ccc3ccccc3n1)C2,2.267686944483701,HIT211732313.pdbqt,CN(C)C(=O)[C@]12CN(C(=O)c3ccccc3)C[C@H]1CN(C(=O)c1ccc3ccccc3n1)C2,-8.5,ligprep_chemdiv-stock1_03_400000_split-10_9.sdf:4126,CN(C)C(=O)[C@]12CN(C(=O)c3ccccc3)C[C@H]1CN(C(=O)c1ccc3ccccc3n1)C2,-6.20261,0.823268,0.3049994009036907,0.0462437977616422
COc1ccc(NC(=O)c2cc(-c3cccnc3)nc3ccccc23)cc1OC,1.7602563633822172,HIT107212661.pdbqt,COc1ccc(NC(=O)c2cc(-c3cccnc3)nc3ccccc23)cc1OC,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:1399,COc1ccc(NC(=O)c2cc(-c3cccnc3)nc3ccccc23)cc1OC,-5.92213,0.822756,0.3227645083227648,0.0531898810406414
Cc1ccc(C)c(-n2nc(C(=O)NCc3ccco3)c(C)c2Oc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)c1,2.345805770437751,HIT106516844.pdbqt,Cc1ccc(C)c(-n2nc(C(=O)NCc3ccco3)c(C)c2Oc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)c1,-7.8,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:40146,Cc1ccc(C)c(-n2nc(C(=O)NCc3ccco3)c(C)c2Oc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)c1,-6.07089,0.821756,0.3174492308291729,0.0394345968284016
O=C(NCc1ccc(F)cc1F)C1CCc2nc(-c3ccc(F)cc3)[nH]c(=O)c2CC1,2.280122657778771,HIT100492334.pdbqt,O=C(NCc1ccc(F)cc1F)C1CCc2nc(-c3ccc(F)cc3)[nH]c(=O)c2CC1,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_9.sdf:25746,O=C(NCc1ccc(F)cc1F)[C@H]1CCc2nc(-c3ccc(F)cc3)[nH]c(=O)c2CC1,-6.01942,0.821747,0.3337124197605737,0.0543912114578233
CCOC(=O)c1ccc(-c2ccc(C3CC(=O)Nc4cc5c(cc43)OCCO5)o2)cc1,1.811962514477319,HIT102277584.pdbqt,CCOC(=O)c1ccc(-c2ccc(C3CC(=O)Nc4cc5c(cc43)OCCO5)o2)cc1,-7.9,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:28412,CCOC(=O)c1ccc(-c2ccc([C@@H]3CC(=O)Nc4cc5c(cc43)OCCO5)o2)cc1,-6.22365,0.82142,0.3147902962741593,0.041492202669674
Cc1ccc(-c2nc3ccccc3c(=O)n2NC(=O)c2cccc([N+](=O)[O-])c2)cc1,1.854911529965782,HIT103018189.pdbqt,Cc1ccc(-c2nc3ccccc3c(=O)n2NC(=O)c2cccc([N+](=O)[O-])c2)cc1,-8.3,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:6776,Cc1ccc(-c2nc3ccccc3c(=O)n2NC(=O)c2cccc([N+](=O)[O-])c2)cc1,-5.92973,0.821277,0.3205997341598577,0.0498774071005418
CCc1nnc2c(=O)n(CC(=O)Nc3cccc(Cl)c3)c3ccccc3n12,1.7878333306402323,HIT104709891.pdbqt,CCc1nnc2c(=O)n(CC(=O)Nc3cccc(Cl)c3)c3ccccc3n12,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:4021,CCc1nnc2c(=O)n(CC(=O)Nc3cccc(Cl)c3)c3ccccc3n12,-6.01695,0.82123,0.3231904738167357,0.0484128470322862
Cc1ccc(-n2c(SCC(=O)N3CCCC3)nnc2-c2cc3ccccc3o2)cc1,0.4690879487544603,HIT107283000.pdbqt,Cc1ccc(-n2c(SCC(=O)N3CCCC3)nnc2-c2cc3ccccc3o2)cc1,-8.1,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:9258,Cc1ccc(-n2c(SCC(=O)N3CCCC3)nnc2-c2cc3ccccc3o2)cc1,-6.42246,0.820808,0.2995196017416632,0.0420579674388506
COc1ccc(C(=O)N(C)CC(=O)N2N=C(c3ccccc3F)CC2c2ccccc2OC)cc1,1.2288544521510385,HIT102348553.pdbqt,COc1ccc(C(=O)N(C)CC(=O)N2N=C(c3ccccc3F)CC2c2ccccc2OC)cc1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:10065,COc1ccc(C(=O)N(C)CC(=O)N2N=C(c3ccccc3F)C[C@H]2c2ccccc2OC)cc1,-6.60265,0.820701,0.2981873104152213,0.0407509042344165
Cc1nc2nc3ccn(NC(=O)c4cccnc4)c(=O)c3c(-c3ccccc3)n2n1,1.4264317372380626,HIT106131552.pdbqt,Cc1nc2nc3ccn(NC(=O)c4cccnc4)c(=O)c3c(-c3ccccc3)n2n1,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:8214,Cc1nc2nc3ccn(NC(=O)c4cccnc4)c(=O)c3c(-c3ccccc3)n2n1,-5.91678,0.820523,0.3391306583654968,0.0593596236850926
Cc1ccc(-n2nc(C(=O)NCC3CCCO3)c(C)c2Oc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)cc1,2.0482996750428124,HIT102007350.pdbqt,Cc1ccc(-n2nc(C(=O)NCC3CCCO3)c(C)c2Oc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)cc1,-8.1,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:21048,Cc1ccc(-n2nc(C(=O)NC[C@H]3CCCO3)c(C)c2Oc2ccc([N+](=O)[O-])cc2S(=O)(=O)N2CCOCC2)cc1,-6.26034,0.82041,0.3143212517622976,0.0419262519778747
COc1ccc(OC)c(S(=O)(=O)N2CCC(C(=O)Nc3ccccc3Oc3ccccc3)CC2)c1,2.313437091614368,HIT104802879.pdbqt,COc1ccc(OC)c(S(=O)(=O)N2CCC(C(=O)Nc3ccccc3Oc3ccccc3)CC2)c1,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_5.sdf:29552,COc1ccc(OC)c(S(=O)(=O)N2CCC(C(=O)Nc3ccccc3Oc3ccccc3)CC2)c1,-6.81159,0.82029,0.3249950980351381,0.0432964739787504
