standardized_smiles,rmsd,title_vina,Original_SMILES_vina,score_vina,title_glide,Original_SMILES_glide,score_glide,PharmFit_score
O=C(C1CC(=O)N(c2cccc3c2OCO3)C1)N1CCC(c2c[nH]c3ccccc23)(c2c[nH]c3ccccc23)CC1,2.081666055550041,HIT104660587.pdbqt,O=C(C1CC(=O)N(c2cccc3c2OCO3)C1)N1CCC(c2c[nH]c3ccccc23)(c2c[nH]c3ccccc23)CC1,-8.6,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:27120,O=C([C@@H]1CC(=O)N(c2cccc3c2OCO3)C1)N1CCC(c2c[nH]c3ccccc23)(c2c[nH]c3ccccc23)CC1,-6.0117,0.775126
COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(c4cc(C)ccc4OC)C3=O)cc2)cc1,0.6591788870420174,HIT105577362.pdbqt,COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(c4cc(C)ccc4OC)C3=O)cc2)cc1,-8.2,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:31542,COc1ccc(C(=O)Nc2ccc(SC3=C(Nc4ccccc4)C(=O)N(c4cc(C)ccc4OC)C3=O)cc2)cc1,-7.13987,0.774952
O=C1C2ON(c3cccc(Br)c3)C(c3ccc(Cl)cc3)C2C(=O)N1c1cccc(Br)c1,1.3392175164817743,HIT102575421.pdbqt,O=C1C2ON(c3cccc(Br)c3)C(c3ccc(Cl)cc3)C2C(=O)N1c1cccc(Br)c1,-8.1,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:39980,O=C1[C@H]2[C@@H](c3ccc(Cl)cc3)N(c3cccc(Br)c3)O[C@H]2C(=O)N1c1cccc(Br)c1,-6.07846,0.774902
CC1Cc2cc(CNC(=O)Cn3c(C(F)(F)F)nc4cc5c(cc43)OCCO5)ccc2O1,0.4306698532518856,HIT101896198.pdbqt,CC1Cc2cc(CNC(=O)Cn3c(C(F)(F)F)nc4cc5c(cc43)OCCO5)ccc2O1,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:36445,C[C@@H]1Cc2cc(CNC(=O)Cn3c(C(F)(F)F)nc4cc5c(cc43)OCCO5)ccc2O1,-6.03086,0.774521
O=C(CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1ccccc1)Nc1ccc(F)cc1,1.275885456016723,HIT100771710.pdbqt,O=C(CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1ccccc1)Nc1ccc(F)cc1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_9.sdf:8765,O=C(CSc1nc2c([nH]c3ccccc32)c(=O)n1-c1ccccc1)Nc1ccc(F)cc1,-5.87068,0.773583
Cc1nn(-c2nc3ccccc3s2)c2c1C(c1cccc(O)c1)SCC(=O)N2,1.751579241101339,HIT100948547.pdbqt,Cc1nn(-c2nc3ccccc3s2)c2c1C(c1cccc(O)c1)SCC(=O)N2,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_0.sdf:17932,Cc1nn(-c2nc3ccccc3s2)c2c1[C@H](c1cccc(O)c1)SCC(=O)N2,-6.83985,0.773448
O=C(CC1c2ncccc2C(=O)N1c1ccccc1)NCc1ccc(F)cc1Cl,1.1377106386253828,HIT101011250.pdbqt,O=C(CC1c2ncccc2C(=O)N1c1ccccc1)NCc1ccc(F)cc1Cl,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:37469,O=C(C[C@@H]1c2ncccc2C(=O)N1c1ccccc1)NCc1ccc(F)cc1Cl,-6.09412,0.773188
O=C(CCN1C(=O)c2ccccc2N2C(=O)c3ccccc3C12)Nc1nc2c(s1)CCC2,1.7720575144976245,HIT102377922.pdbqt,O=C(CCN1C(=O)c2ccccc2N2C(=O)c3ccccc3C12)Nc1nc2c(s1)CCC2,-8.6,ligprep_chemdiv-stock1_04_414266_split-10_5.sdf:14690,O=C(CCN1C(=O)c2ccccc2N2C(=O)c3ccccc3[C@H]12)Nc1nc2c(s1)CCC2,-6.1492,0.772512
Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4cccnc4Cl)cc3N2)cc1,0.8841849755565838,HIT102408336.pdbqt,Cc1ccc(C2CC(C(F)(F)F)n3nc(C(=O)Nc4cccnc4Cl)cc3N2)cc1,-8.1,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:10789,Cc1ccc([C@@H]2C[C@@H](C(F)(F)F)n3nc(C(=O)Nc4cccnc4Cl)cc3N2)cc1,-6.26344,0.771436
CC(C)C(=O)Nc1nc2n(n1)C(c1ccc(Cl)cc1)C=C(c1ccccc1)N2,1.6322427031979223,HIT101693546.pdbqt,CC(C)C(=O)Nc1nc2n(n1)C(c1ccc(Cl)cc1)C=C(c1ccccc1)N2,-8.2,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:9172,CC(C)C(=O)Nc1nc2n(n1)[C@H](c1ccc(Cl)cc1)C=C(c1ccccc1)N2,-6.22004,0.771032
CC(=O)c1cccc(Nc2c(C(=O)N3CCCC3)cnc3nc(C)ccc23)c1,2.356709209666854,HIT103180766.pdbqt,CC(=O)c1cccc(Nc2c(C(=O)N3CCCC3)cnc3nc(C)ccc23)c1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:28948,CC(=O)c1cccc(Nc2c(C(=O)N3CCCC3)cnc3nc(C)ccc23)c1,-5.9952,0.771026
Cc1ccc(NC(=O)N2Cc3c(sc4c3CCCC4)-n3cccc3C2C)cc1,2.3593076366353145,HIT102895317.pdbqt,Cc1ccc(NC(=O)N2Cc3c(sc4c3CCCC4)-n3cccc3C2C)cc1,-8.6,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:9595,Cc1ccc(NC(=O)N2Cc3c(sc4c3CCCC4)-n3cccc3[C@H]2C)cc1,-6.63895,0.769384
Cc1ccc2c(Nc3ccc(F)cc3)c(C(=O)N3CCOCC3)cnc2n1,1.2404596471857905,HIT101433067.pdbqt,Cc1ccc2c(Nc3ccc(F)cc3)c(C(=O)N3CCOCC3)cnc2n1,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:29143,Cc1ccc2c(Nc3ccc(F)cc3)c(C(=O)N3CCOCC3)cnc2n1,-6.43413,0.769346
Cc1ccc(-c2nn3c(NCCc4ccccc4)cc(C)nc3c2C)cc1,2.0577110508739773,HIT100530302.pdbqt,Cc1ccc(-c2nn3c(NCCc4ccccc4)cc(C)nc3c2C)cc1,-8.0,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:27567,Cc1ccc(-c2nn3c(NCCc4ccccc4)cc(C)nc3c2C)cc1,-6.03286,0.768928
O=C(Nc1c(F)cc(F)cc1Br)c1cc2n(n1)C(C(F)(F)F)CC(c1ccccc1)N2,0.833179978814165,HIT102830402.pdbqt,O=C(Nc1c(F)cc(F)cc1Br)c1cc2n(n1)C(C(F)(F)F)CC(c1ccccc1)N2,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:10361,O=C(Nc1c(F)cc(F)cc1Br)c1cc2n(n1)[C@H](C(F)(F)F)C[C@@H](c1ccccc1)N2,-6.2698,0.768539
COc1ccc(-c2nn3c(NCCc4ccccc4)cc(C)nc3c2C)cc1OC,0.9923285579887328,HIT103652671.pdbqt,COc1ccc(-c2nn3c(NCCc4ccccc4)cc(C)nc3c2C)cc1OC,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_1.sdf:3617,COc1ccc(-c2nn3c(NCCc4ccccc4)cc(C)nc3c2C)cc1OC,-6.24233,0.76809
Cc1cc(NC(=O)Cn2c(=O)c3nncn3c3ccccc32)ccc1Br,1.0015712192888204,HIT106031004.pdbqt,Cc1cc(NC(=O)Cn2c(=O)c3nncn3c3ccccc32)ccc1Br,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:10754,Cc1cc(NC(=O)Cn2c(=O)c3nncn3c3ccccc32)ccc1Br,-6.07367,0.767782
CC(C)c1ccc(NC(c2nnc(-c3ccccc3)o2)c2ccccc2F)cc1,1.8726969947479295,HIT105973844.pdbqt,CC(C)c1ccc(NC(c2nnc(-c3ccccc3)o2)c2ccccc2F)cc1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:2764,CC(C)c1ccc(N[C@H](c2nnc(-c3ccccc3)o2)c2ccccc2F)cc1,-6.03894,0.767767
COCCCN1C(=O)C(Nc2cc(C)ccc2OC)=C(Sc2cccc(NC(=O)c3ccccc3)c2)C1=O,1.6496172039214707,HIT107587840.pdbqt,COCCCN1C(=O)C(Nc2cc(C)ccc2OC)=C(Sc2cccc(NC(=O)c3ccccc3)c2)C1=O,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:8921,COCCCN1C(=O)C(Nc2cc(C)ccc2OC)=C(Sc2cccc(NC(=O)c3ccccc3)c2)C1=O,-6.59203,0.767706
Cc1ccc(O)c(-c2n[nH]c3c2C(c2ccc(F)cc2)N(Cc2cccnc2)C3=O)c1,0.6984150790043442,HIT104010645.pdbqt,Cc1ccc(O)c(-c2n[nH]c3c2C(c2ccc(F)cc2)N(Cc2cccnc2)C3=O)c1,-8.1,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:38016,Cc1ccc(O)c(-c2n[nH]c3c2[C@H](c2ccc(F)cc2)N(Cc2cccnc2)C3=O)c1,-5.90441,0.76705
Cc1ccc(NC(=O)Cn2ccn3nc(-c4ccc5c(c4)OCO5)cc3c2=O)c(C)c1,1.4686010575132478,HIT107324544.pdbqt,Cc1ccc(NC(=O)Cn2ccn3nc(-c4ccc5c(c4)OCO5)cc3c2=O)c(C)c1,-8.4,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:28596,Cc1ccc(NC(=O)Cn2ccn3nc(-c4ccc5c(c4)OCO5)cc3c2=O)c(C)c1,-6.35954,0.766649
Cc1nc2ncccc2c(=O)n1-c1cccc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)c1,0.9426853489350396,HIT106173858.pdbqt,Cc1nc2ncccc2c(=O)n1-c1cccc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)c1,-8.3,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:26790,Cc1nc2ncccc2c(=O)n1-c1cccc(NC(=O)c2ccc([N+](=O)[O-])cc2Cl)c1,-5.97067,0.766543
Cc1cn2nc(C(=O)N3CCC(NC(=O)c4ccc(Cl)cc4)CC3)cc2c(=O)[nH]1,1.6414761617687816,HIT106824744.pdbqt,Cc1cn2nc(C(=O)N3CCC(NC(=O)c4ccc(Cl)cc4)CC3)cc2c(=O)[nH]1,-8.2,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:36940,Cc1cn2nc(C(=O)N3CCC(NC(=O)c4ccc(Cl)cc4)CC3)cc2c(=O)[nH]1,-5.92091,0.766372
COc1cccc(N2C(=O)CN(S(C)(=O)=O)CC2(C)C(=O)NCc2ccc(C)cc2)c1,1.8641471353565595,HIT211688591.pdbqt,COc1cccc(N2C(=O)CN(S(C)(=O)=O)CC2(C)C(=O)NCc2ccc(C)cc2)c1,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_3.sdf:5767,COc1cccc(N2C(=O)CN(S(C)(=O)=O)C[C@@]2(C)C(=O)NCc2ccc(C)cc2)c1,-5.87514,0.765808
O=C(Nc1cc(Cl)ccc1Cl)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc(Br)cc1)N2,0.7729356977803695,HIT100406761.pdbqt,O=C(Nc1cc(Cl)ccc1Cl)c1cc2n(n1)C(C(F)(F)F)CC(c1ccc(Br)cc1)N2,-8.3,ligprep_chemdiv-stock1_04_414266_split-10_8.sdf:8235,O=C(Nc1cc(Cl)ccc1Cl)c1cc2n(n1)[C@H](C(F)(F)F)C[C@@H](c1ccc(Br)cc1)N2,-6.33852,0.765693
Cn1cc(C(CC(=O)N2CCOCC2)c2cccc(Oc3ccc(Cl)cc3)c2)c2ccccc21,1.4162228242551296,HIT104122372.pdbqt,Cn1cc(C(CC(=O)N2CCOCC2)c2cccc(Oc3ccc(Cl)cc3)c2)c2ccccc21,-7.9,ligprep_chemdiv-stock1_04_414266_split-10_3.sdf:32000,Cn1cc([C@@H](CC(=O)N2CCOCC2)c2cccc(Oc3ccc(Cl)cc3)c2)c2ccccc21,-5.9341,0.765615
COc1ccc(C2c3[nH]c4ccccc4c3CCN2Cc2ccccc2F)cc1,1.209181382532029,HIT101215358.pdbqt,COc1ccc(C2c3[nH]c4ccccc4c3CCN2Cc2ccccc2F)cc1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_6.sdf:24415,COc1ccc([C@@H]2c3[nH]c4ccccc4c3CCN2Cc2ccccc2F)cc1,-6.32048,0.765391
O=[N+]([O-])c1ccc(C2Nc3c(cccc3C(F)(F)F)C3C=CCC32)cc1,1.5199698281418392,HIT106095942.pdbqt,O=[N+]([O-])c1ccc(C2Nc3c(cccc3C(F)(F)F)C3C=CCC32)cc1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_0.sdf:24821,O=[N+]([O-])c1ccc([C@@H]2Nc3c(cccc3C(F)(F)F)[C@H]3C=CC[C@@H]32)cc1,-6.1907,0.765276
CCOC(=O)c1cc(-c2cccc(NC(=O)c3cc(Cl)cnc3Cl)c2)n(-c2ccccc2F)n1,1.5608861883369896,HIT106694456.pdbqt,CCOC(=O)c1cc(-c2cccc(NC(=O)c3cc(Cl)cnc3Cl)c2)n(-c2ccccc2F)n1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_1.sdf:30018,CCOC(=O)c1cc(-c2cccc(NC(=O)c3cc(Cl)cnc3Cl)c2)n(-c2ccccc2F)n1,-5.8801,0.765275
CCc1ccccc1NC(=O)c1cn(-c2cccc(OC)c2)c(=O)c2ccccc12,1.6276912070987757,HIT101053562.pdbqt,CCc1ccccc1NC(=O)c1cn(-c2cccc(OC)c2)c(=O)c2ccccc12,-7.8,ligprep_chemdiv-stock1_02_400000_split-10_2.sdf:27842,CCc1ccccc1NC(=O)c1cn(-c2cccc(OC)c2)c(=O)c2ccccc12,-6.44192,0.764935
O=C(Nc1ccc(F)cc1)Nc1ccc(SCc2nc3ccccc3n2CCc2ccccc2)cc1,2.10634041955605,HIT100094941.pdbqt,O=C(Nc1ccc(F)cc1)Nc1ccc(SCc2nc3ccccc3n2CCc2ccccc2)cc1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_7.sdf:35683,O=C(Nc1ccc(F)cc1)Nc1ccc(SCc2nc3ccccc3n2CCc2ccccc2)cc1,-6.09824,0.763602
Cc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(c5cc(C)ccc5C)CC4)ncnc32)cc1,1.8071637945349,HIT107544173.pdbqt,Cc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(c5cc(C)ccc5C)CC4)ncnc32)cc1,-9.2,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:39048,Cc1ccc(-n2cc(-c3ccccc3)c3c(N4CCN(c5cc(C)ccc5C)CC4)ncnc32)cc1,-5.93177,0.762715
COc1ccc2c(c1OC)C(=O)N1c3ccccc3C(=O)N(CC(=O)NCc3ccccn3)C21,1.1918292702445965,HIT101276176.pdbqt,COc1ccc2c(c1OC)C(=O)N1c3ccccc3C(=O)N(CC(=O)NCc3ccccn3)C21,-8.3,ligprep_chemdiv-stock1_04_414266_split-10_5.sdf:14896,COc1ccc2c(c1OC)C(=O)N1c3ccccc3C(=O)N(CC(=O)NCc3ccccn3)[C@H]21,-6.68014,0.762708
COc1ccc(C(=O)C2CC(=O)Nc3c2c(C)nn3-c2ccc(C)c(C)c2)cc1,2.349018361887101,HIT103985455.pdbqt,COc1ccc(C(=O)C2CC(=O)Nc3c2c(C)nn3-c2ccc(C)c(C)c2)cc1,-7.8,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:328,COc1ccc(C(=O)[C@@H]2CC(=O)Nc3c2c(C)nn3-c2ccc(C)c(C)c2)cc1,-6.01304,0.762319
COC(=O)c1sccc1NC(=O)NCC(c1ccc(OC)c(OC)c1)c1c[nH]c2ccccc12,1.5719278878835,HIT106204016.pdbqt,COC(=O)c1sccc1NC(=O)NCC(c1ccc(OC)c(OC)c1)c1c[nH]c2ccccc12,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:23241,COC(=O)c1sccc1NC(=O)NC[C@@H](c1ccc(OC)c(OC)c1)c1c[nH]c2ccccc12,-6.82965,0.76204
CCc1ccc(NC(c2nnc(-c3ccccc3)o2)c2ccccc2F)cc1,1.8166569578486755,HIT102478226.pdbqt,CCc1ccc(NC(c2nnc(-c3ccccc3)o2)c2ccccc2F)cc1,-7.7,ligprep_chemdiv-stock1_02_400000_split-10_7.sdf:2749,CCc1ccc(N[C@H](c2nnc(-c3ccccc3)o2)c2ccccc2F)cc1,-6.00182,0.761644
N#Cc1ccc(N2CC3CCN(C(=O)c4ccccc4Cl)CC3(CO)C2)cc1C(F)(F)F,2.417319757047565,HIT211730479.pdbqt,N#Cc1ccc(N2C[C@@H]3CCN(C(=O)c4ccccc4Cl)C[C@]3(CO)C2)cc1C(F)(F)F,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:37613,N#Cc1ccc(N2C[C@@H]3CCN(C(=O)c4ccccc4Cl)C[C@]3(CO)C2)cc1C(F)(F)F,-6.3092,0.761572
Cc1ccc(N2CCN(C(=O)c3nn(-c4ccc(F)cc4)c(=O)n(C)c3=O)CC2)c(C)c1,1.2369439884752251,HIT104534041.pdbqt,Cc1ccc(N2CCN(C(=O)c3nn(-c4ccc(F)cc4)c(=O)n(C)c3=O)CC2)c(C)c1,-7.9,ligprep_chemdiv-stock1_02_400000_split-10_8.sdf:18882,Cc1ccc(N2CCN(C(=O)c3nn(-c4ccc(F)cc4)c(=O)n(C)c3=O)CC2)c(C)c1,-6.35705,0.761566
CCc1ccc(-c2n[nH]c(=O)c3c2CCCC3)cc1S(=O)(=O)Nc1cccc(C(C)=O)c1,1.5278142812937054,HIT211467788.pdbqt,CCc1ccc(-c2n[nH]c(=O)c3c2CCCC3)cc1S(=O)(=O)Nc1cccc(C(C)=O)c1,-8.1,ligprep_chemdiv-stock1_02_400000_split-10_4.sdf:12673,CCc1ccc(-c2n[nH]c(=O)c3c2CCCC3)cc1S(=O)(=O)Nc1cccc(C(C)=O)c1,-6.03469,0.761505
Cc1ccc(N2C(=O)C(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)C2c2cccc(Br)c2)cc1Cl,2.2724374328020565,HIT104450494.pdbqt,Cc1ccc(N2C(=O)C(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)C2c2cccc(Br)c2)cc1Cl,-8.5,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:8686,Cc1ccc(N2C(=O)[C@@H](N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)[C@@H]2c2cccc(Br)c2)cc1Cl,-5.93515,0.760843
Cc1cccc(CSc2nc3c(c(=O)[nH]2)C(C(=O)Nc2ccccc2)CC(=O)N3)c1,1.8073387292738825,HIT105649361.pdbqt,Cc1cccc(CSc2nc3c(c(=O)[nH]2)C(C(=O)Nc2ccccc2)CC(=O)N3)c1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:3057,Cc1cccc(CSc2nc3c(c(=O)[nH]2)[C@@H](C(=O)Nc2ccccc2)CC(=O)N3)c1,-6.60544,0.760592
O=C(NN=Cc1ccccn1)c1cccc(NC(=O)c2cccc(Cl)c2)c1,1.492811007610958,HIT100560353.pdbqt,O=C(N/N=C/c1ccccn1)c1cccc(NC(=O)c2cccc(Cl)c2)c1,-7.8,ligprep_chemdiv-stock1_01_400000_split-10_0.sdf:35123,O=C(N/N=C/c1ccccn1)c1cccc(NC(=O)c2cccc(Cl)c2)c1,-6.02106,0.760187
Cc1ccc2[nH]c(-c3nc(CCN(C)C(=O)c4ccccc4Cl)no3)cc2c1,2.2912580107411995,HIT100699080.pdbqt,Cc1ccc2[nH]c(-c3nc(CCN(C)C(=O)c4ccccc4Cl)no3)cc2c1,-8.3,ligprep_chemdiv-stock1_03_400000_split-10_6.sdf:19268,Cc1ccc2[nH]c(-c3nc(CCN(C)C(=O)c4ccccc4Cl)no3)cc2c1,-6.03312,0.759939
O=C(NCc1ccc(F)cc1F)c1nn(-c2ccc(F)cc2)c2ccccc2c1=O,0.7731115184758279,HIT106903525.pdbqt,O=C(NCc1ccc(F)cc1F)c1nn(-c2ccc(F)cc2)c2ccccc2c1=O,-7.7,ligprep_chemdiv-stock1_03_400000_split-10_7.sdf:4284,O=C(NCc1ccc(F)cc1F)c1nn(-c2ccc(F)cc2)c2ccccc2c1=O,-6.42935,0.759851
O=C(NCC1CCc2nc(-c3ccccc3)[nH]c(=O)c2CC1)c1ccc2cc[nH]c2c1,2.267245084650304,HIT102517176.pdbqt,O=C(NCC1CCc2nc(-c3ccccc3)[nH]c(=O)c2CC1)c1ccc2cc[nH]c2c1,-8.2,ligprep_chemdiv-stock1_04_414266_split-10_0.sdf:6559,O=C(NC[C@@H]1CCc2nc(-c3ccccc3)[nH]c(=O)c2CC1)c1ccc2cc[nH]c2c1,-6.79532,0.759715
CCOC(=O)C(NS(=O)(=O)c1ccc2c(c1)C(=O)c1ccccc1-2)C(O)c1cccc([N+](=O)[O-])c1,2.2856661410375985,HIT102277553.pdbqt,CCOC(=O)C(NS(=O)(=O)c1ccc2c(c1)C(=O)c1ccccc1-2)C(O)c1cccc([N+](=O)[O-])c1,-8.1,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:8026,CCOC(=O)[C@H](NS(=O)(=O)c1ccc2c(c1)C(=O)c1ccccc1-2)[C@H](O)c1cccc([N+](=O)[O-])c1,-5.90387,0.7593
CC(C)(C)c1ccc(CSc2nc3cc4c(cc3c(=O)n2CCCC(=O)NCc2ccc3c(c2)OCO3)OCO4)cc1,1.5365828332157463,HIT102131727.pdbqt,CC(C)(C)c1ccc(CSc2nc3cc4c(cc3c(=O)n2CCCC(=O)NCc2ccc3c(c2)OCO3)OCO4)cc1,-8.3,ligprep_chemdiv-stock1_03_400000_split-10_2.sdf:30850,CC(C)(C)c1ccc(CSc2nc3cc4c(cc3c(=O)n2CCCC(=O)NCc2ccc3c(c2)OCO3)OCO4)cc1,-6.73848,0.759273
Cc1ccc(C)c(N2CC(c3nc4ccccc4n3Cc3ccccc3F)CC2=O)c1,1.0933781373753186,HIT106047502.pdbqt,Cc1ccc(C)c(N2CC(c3nc4ccccc4n3Cc3ccccc3F)CC2=O)c1,-8.2,ligprep_chemdiv-stock1_01_400000_split-10_8.sdf:27002,Cc1ccc(C)c(N2C[C@@H](c3nc4ccccc4n3Cc3ccccc3F)CC2=O)c1,-6.2079,0.758918
COc1ccc(OC)c(C2CC(=O)N(N(C)C)C3=C2C(=O)CC(c2ccccc2)C3)c1,2.2906372927144543,HIT107585437.pdbqt,COc1ccc(OC)c(C2CC(=O)N(N(C)C)C3=C2C(=O)CC(c2ccccc2)C3)c1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_5.sdf:34148,COc1ccc(OC)c([C@H]2CC(=O)N(N(C)C)C3=C2C(=O)C[C@@H](c2ccccc2)C3)c1,-6.05278,0.758849
COc1ccc(NC(=O)C2CC(=O)N(Cc3ccccc3)C(=Nc3ccc(F)cc3)S2)cc1,1.4677158485623896,HIT103054722.pdbqt,COc1ccc(NC(=O)C2CC(=O)N(Cc3ccccc3)/C(=N/c3ccc(F)cc3)S2)cc1,-7.7,ligprep_chemdiv-stock1_01_400000_split-10_1.sdf:3950,COc1ccc(NC(=O)[C@H]2CC(=O)N(Cc3ccccc3)/C(=N/c3ccc(F)cc3)S2)cc1,-5.90855,0.75767
COc1ccc(OC)c(C2C=C(c3ccc(C)c(C)c3)Nc3ncnn32)c1,1.7481580895119082,HIT100629715.pdbqt,COc1ccc(OC)c(C2C=C(c3ccc(C)c(C)c3)Nc3ncnn32)c1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_3.sdf:24905,COc1ccc(OC)c([C@H]2C=C(c3ccc(C)c(C)c3)Nc3ncnn32)c1,-7.31493,0.757136
CC(=O)c1ccc(NC(=O)Cn2c3ccc(F)cc3c3ncn(Cc4nc(C)no4)c(=O)c32)cc1,2.150048308228046,HIT107158353.pdbqt,CC(=O)c1ccc(NC(=O)Cn2c3ccc(F)cc3c3ncn(Cc4nc(C)no4)c(=O)c32)cc1,-8.0,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:4058,CC(=O)c1ccc(NC(=O)Cn2c3ccc(F)cc3c3ncn(Cc4nc(C)no4)c(=O)c32)cc1,-5.9603,0.757056
Cc1ccc(Cn2c(=O)c3ccccc3n3c(SCc4cccc(C(F)(F)F)c4)nnc23)cc1,0.772307187435613,HIT102706812.pdbqt,Cc1ccc(Cn2c(=O)c3ccccc3n3c(SCc4cccc(C(F)(F)F)c4)nnc23)cc1,-8.1,ligprep_chemdiv-stock1_02_400000_split-10_5.sdf:9685,Cc1ccc(Cn2c(=O)c3ccccc3n3c(SCc4cccc(C(F)(F)F)c4)nnc23)cc1,-5.90708,0.756927
Cc1ccc(NC2=C(Sc3cccc(NC(=O)c4ccc([N+](=O)[O-])cc4)c3)C(=O)N(CC(C)C)C2=O)cc1,1.7598034296627083,HIT107088810.pdbqt,Cc1ccc(NC2=C(Sc3cccc(NC(=O)c4ccc([N+](=O)[O-])cc4)c3)C(=O)N(CC(C)C)C2=O)cc1,-7.7,ligprep_chemdiv-stock1_04_414266_split-10_4.sdf:127,Cc1ccc(NC2=C(Sc3cccc(NC(=O)c4ccc([N+](=O)[O-])cc4)c3)C(=O)N(CC(C)C)C2=O)cc1,-6.10477,0.756838
Cc1cccc(-n2nc(-c3ccccc3)c3c2N(CC(=O)N2CCOCC2)C(=O)CSC3c2cccc(F)c2)c1C,2.4020044074003555,HIT102257855.pdbqt,Cc1cccc(-n2nc(-c3ccccc3)c3c2N(CC(=O)N2CCOCC2)C(=O)CSC3c2cccc(F)c2)c1C,-8.6,ligprep_chemdiv-stock1_04_414266_split-10_2.sdf:27039,Cc1cccc(-n2nc(-c3ccccc3)c3c2N(CC(=O)N2CCOCC2)C(=O)CS[C@H]3c2cccc(F)c2)c1C,-6.15254,0.75677
Cc1cccc(-n2c(SCC(=O)Nc3ccc(F)cc3)nc3c(oc4ccccc43)c2=O)c1,1.802382675036776,HIT107166377.pdbqt,Cc1cccc(-n2c(SCC(=O)Nc3ccc(F)cc3)nc3c(oc4ccccc43)c2=O)c1,-8.0,ligprep_chemdiv-stock1_01_400000_split-10_9.sdf:6362,Cc1cccc(-n2c(SCC(=O)Nc3ccc(F)cc3)nc3c(oc4ccccc43)c2=O)c1,-6.22782,0.756724
O=C(NCc1ccc(F)c(Cl)c1)C1CCN(c2ncnc3c2oc2ccccc23)CC1,0.7131193484693079,HIT106451596.pdbqt,O=C(NCc1ccc(F)c(Cl)c1)C1CCN(c2ncnc3c2oc2ccccc23)CC1,-8.4,ligprep_chemdiv-stock1_03_400000_split-10_5.sdf:25033,O=C(NCc1ccc(F)c(Cl)c1)C1CCN(c2ncnc3c2oc2ccccc23)CC1,-5.98372,0.756521
Cc1ccc(CNC(=O)N2CCCOCCNC(=O)C3CCCC32)cc1,1.7219126406188776,HIT211727261.pdbqt,Cc1ccc(CNC(=O)N2CCCOCCNC(=O)[C@@H]3CCC[C@@H]32)cc1,-7.9,ligprep_chemdiv-stock1_03_400000_split-10_8.sdf:31856,Cc1ccc(CNC(=O)N2CCCOCCNC(=O)[C@@H]3CCC[C@@H]32)cc1,-6.05259,0.75624
